Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W
385304,84,0.271,0.027,0.000027,0.000001
385354,6,0.019,0.002,0.000002,0
385404,90,0.29,0.029,0.000028,0.000001
385454,72,0.232,0.023,0.000023,0.000001
385504,86,0.277,0.027,0.000027,0.000001
385554,31,0.1,0.01,0.00001,0
385604,101,0.326,0.032,0.000032,0.000001
385654,10,0.032,0.003,0.000003,0
385704,90,0.29,0.029,0.000028,0.000001
385754,22,0.071,0.007,0.000007,0
385804,100,0.323,0.032,0.000032,0.000001
385854,4,0.013,0.001,0.000001,0
385912,50,0.161,0.016,0.000016,0
385962,57,0.184,0.018,0.000018,0
386012,93,0.3,0.03,0.000029,0.000001
386062,24,0.077,0.008,0.000008,0
386112,97,0.313,0.031,0.000031,0.000001
386162,78,0.252,0.025,0.000025,0.000001
386257,95,0.306,0.03,0.00003,0.000001
386307,5,0.016,0.002,0.000002,0
386357,92,0.297,0.029,0.000029,0.000001
386407,20,0.065,0.006,0.000006,0
386457,100,0.323,0.032,0.000032,0.000001
386507,42,0.135,0.013,0.000013,0
386557,82,0.265,0.026,0.000026,0.000001
386615,59,0.19,0.019,0.000019,0
386665,92,0.297,0.029,0.000029,0.000001
386715,3,0.01,0.001,0.000001,0
386765,104,0.335,0.033,0.000033,0.000001
386815,7,0.023,0.002,0.000002,0
386865,93,0.3,0.03,0.000029,0.000001
386915,2,0.006,0.001,0.000001,0
386965,101,0.326,0.032,0.000032,0.000001
387015,3,0.01,0.001,0.000001,0
387065,92,0.297,0.029,0.000029,0.000001
387115,4,0.013,0.001,0.000001,0
387165,102,0.329,0.033,0.000032,0.000001
387223,89,0.287,0.028,0.000028,0.000001
387273,88,0.284,0.028,0.000028,0.000001
387323,10,0.032,0.003,0.000003,0
387373,94,0.303,0.03,0.00003,0.000001
387423,16,0.052,0.005,0.000005,0
387473,102,0.329,0.033,0.000032,0.000001
387523,31,0.1,0.01,0.00001,0
387573,88,0.284,0.028,0.000028,0.000001
387623,81,0.261,0.026,0.000026,0.000001
387673,92,0.297,0.029,0.000029,0.000001
387723,15,0.048,0.005,0.000005,0
387773,85,0.274,0.027,0.000027,0.000001
387823,91,0.294,0.029,0.000029,0.000001
387881,93,0.3,0.03,0.000029,0.000001
387931,101,0.326,0.032,0.000032,0.000001
387981,34,0.11,0.011,0.000011,0
388031,51,0.165,0.016,0.000016,0
388081,92,0.297,0.029,0.000029,0.000001
388131,5,0.016,0.002,0.000002,0
388181,101,0.326,0.032,0.000032,0.000001
388231,3,0.01,0.001,0.000001,0
388281,94,0.303,0.03,0.00003,0.000001
388331,20,0.065,0.006,0.000006,0
388381,102,0.329,0.033,0.000032,0.000001
388431,4,0.013,0.001,0.000001,0
388489,60,0.194,0.019,0.000019,0
388539,70,0.226,0.022,0.000022,0
388589,98,0.316,0.031,0.000031,0.000001
388639,27,0.087,0.009,0.000009,0
388689,93,0.3,0.03,0.000029,0.000001
388739,8,0.026,0.003,0.000003,0
388789,101,0.326,0.032,0.000032,0.000001
388839,4,0.013,0.001,0.000001,0
388889,93,0.3,0.03,0.000029,0.000001
388939,10,0.032,0.003,0.000003,0
388989,102,0.329,0.033,0.000032,0.000001
389039,16,0.052,0.005,0.000005,0
389089,93,0.3,0.03,0.000029,0.000001
389146,85,0.274,0.027,0.000027,0.000001
389196,47,0.152,0.015,0.000015,0
389246,99,0.319,0.032,0.000031,0.000001
389296,95,0.306,0.03,0.00003,0.000001
389346,20,0.065,0.006,0.000006,0
389396,12,0.039,0.004,0.000004,0
389446,82,0.265,0.026,0.000026,0.000001
389496,93,0.3,0.03,0.000029,0.000001
389546,63,0.203,0.02,0.00002,0
389596,4,0.013,0.001,0.000001,0
389646,5,0.016,0.002,0.000002,0
389696,14,0.045,0.004,0.000004,0
389753,89,0.287,0.028,0.000028,0.000001
389803,92,0.297,0.029,0.000029,0.000001
389853,91,0.294,0.029,0.000029,0.000001
389903,92,0.297,0.029,0.000029,0.000001
389953,92,0.297,0.029,0.000029,0.000001
390003,91,0.294,0.029,0.000029,0.000001
390053,83,0.268,0.027,0.000026,0.000001
390103,57,0.184,0.018,0.000018,0
390153,3,0.01,0.001,0.000001,0
390203,3,0.01,0.001,0.000001,0
390253,26,0.084,0.008,0.000008,0
390303,75,0.242,0.024,0.000024,0.000001
390353,76,0.245,0.024,0.000024,0.000001
390411,80,0.258,0.026,0.000025,0.000001
390461,98,0.316,0.031,0.000031,0.000001
390511,100,0.323,0.032,0.000032,0.000001
390561,64,0.206,0.02,0.00002,0
390611,46,0.148,0.015,0.000015,0
390661,85,0.274,0.027,0.000027,0.000001
390711,99,0.319,0.032,0.000031,0.000001
390761,99,0.319,0.032,0.000031,0.000001
390819,15,0.048,0.005,0.000005,0
390914,90,0.29,0.029,0.000028,0.000001
390964,90,0.29,0.029,0.000028,0.000001
391014,3,0.01,0.001,0.000001,0
391072,94,0.303,0.03,0.00003,0.000001
391122,3,0.01,0.001,0.000001,0
391172,76,0.245,0.024,0.000024,0.000001
391222,93,0.3,0.03,0.000029,0.000001
391272,93,0.3,0.03,0.000029,0.000001
391322,90,0.29,0.029,0.000028,0.000001
391372,82,0.265,0.026,0.000026,0.000001
391422,21,0.068,0.007,0.000007,0
391472,17,0.055,0.005,0.000005,0
391522,78,0.252,0.025,0.000025,0.000001
391572,79,0.255,0.025,0.000025,0.000001
391622,61,0.197,0.019,0.000019,0
391672,57,0.184,0.018,0.000018,0
391731,92,0.297,0.029,0.000029,0.000001
391781,91,0.294,0.029,0.000029,0.000001
391831,65,0.21,0.021,0.000021,0
391881,29,0.094,0.009,0.000009,0
391931,78,0.252,0.025,0.000025,0.000001
391981,90,0.29,0.029,0.000028,0.000001
392031,78,0.252,0.025,0.000025,0.000001
392081,31,0.1,0.01,0.00001,0
392131,31,0.1,0.01,0.00001,0
392181,66,0.213,0.021,0.000021,0
392231,89,0.287,0.028,0.000028,0.000001
392281,92,0.297,0.029,0.000029,0.000001
392339,85,0.274,0.027,0.000027,0.000001
392389,99,0.319,0.032,0.000031,0.000001
392439,100,0.323,0.032,0.000032,0.000001
392489,98,0.316,0.031,0.000031,0.000001
392539,71,0.229,0.023,0.000022,0.000001
392589,3,0.01,0.001,0.000001,0
392639,16,0.052,0.005,0.000005,0
392689,42,0.135,0.013,0.000013,0
392739,74,0.239,0.024,0.000023,0.000001
392789,90,0.29,0.029,0.000028,0.000001
392839,91,0.294,0.029,0.000029,0.000001
392889,65,0.21,0.021,0.000021,0
392939,10,0.032,0.003,0.000003,0
392998,93,0.3,0.03,0.000029,0.000001
393048,62,0.2,0.02,0.00002,0
393098,39,0.126,0.012,0.000012,0
393148,100,0.323,0.032,0.000032,0.000001
393198,71,0.229,0.023,0.000022,0.000001
393248,36,0.116,0.011,0.000011,0
393298,93,0.3,0.03,0.000029,0.000001
393348,23,0.074,0.007,0.000007,0
393398,62,0.2,0.02,0.00002,0
393448,100,0.323,0.032,0.000032,0.000001
393498,61,0.197,0.019,0.000019,0
393548,20,0.065,0.006,0.000006,0
393607,94,0.303,0.03,0.00003,0.000001
393657,4,0.013,0.001,0.000001,0
393707,83,0.268,0.027,0.000026,0.000001
393757,92,0.297,0.029,0.000029,0.000001
393807,75,0.242,0.024,0.000024,0.000001
393857,7,0.023,0.002,0.000002,0
393907,4,0.013,0.001,0.000001,0
393957,18,0.058,0.006,0.000006,0
394007,29,0.094,0.009,0.000009,0
394057,5,0.016,0.002,0.000002,0
394107,22,0.071,0.007,0.000007,0
394157,72,0.232,0.023,0.000023,0.000001
394207,75,0.242,0.024,0.000024,0.000001
394265,82,0.265,0.026,0.000026,0.000001
394315,100,0.323,0.032,0.000032,0.000001
394365,98,0.316,0.031,0.000031,0.000001
394415,7,0.023,0.002,0.000002,0
394465,45,0.145,0.014,0.000014,0
394515,92,0.297,0.029,0.000029,0.000001
394565,82,0.265,0.026,0.000026,0.000001
394615,6,0.019,0.002,0.000002,0
394665,94,0.303,0.03,0.00003,0.000001
394715,99,0.319,0.032,0.000031,0.000001
394765,4,0.013,0.001,0.000001,0
394815,89,0.287,0.028,0.000028,0.000001
394873,88,0.284,0.028,0.000028,0.000001
394923,71,0.229,0.023,0.000022,0.000001
394973,31,0.1,0.01,0.00001,0
395023,93,0.3,0.03,0.000029,0.000001
395073,5,0.016,0.002,0.000002,0
395123,99,0.319,0.032,0.000031,0.000001
395173,4,0.013,0.001,0.000001,0
395223,92,0.297,0.029,0.000029,0.000001
395273,4,0.013,0.001,0.000001,0
395323,81,0.261,0.026,0.000026,0.000001
395373,103,0.332,0.033,0.000033,0.000001
395423,28,0.09,0.009,0.000009,0
395473,51,0.165,0.016,0.000016,0
395576,100,0.323,0.032,0.000032,0.000001
395626,67,0.216,0.021,0.000021,0
395676,44,0.142,0.014,0.000014,0
395726,93,0.3,0.03,0.000029,0.000001
395776,3,0.01,0.001,0.000001,0
395826,99,0.319,0.032,0.000031,0.000001
395876,39,0.126,0.012,0.000012,0
395926,84,0.271,0.027,0.000027,0.000001
395976,78,0.252,0.025,0.000025,0.000001
396026,67,0.216,0.021,0.000021,0
396076,100,0.323,0.032,0.000032,0.000001
396126,20,0.065,0.006,0.000006,0
396184,4,0.013,0.001,0.000001,0
396234,96,0.31,0.031,0.00003,0.000001
396284,68,0.219,0.022,0.000022,0
396334,46,0.148,0.015,0.000015,0
396384,92,0.297,0.029,0.000029,0.000001
396434,8,0.026,0.003,0.000003,0
396484,102,0.329,0.033,0.000032,0.000001
396534,3,0.01,0.001,0.000001,0
396584,93,0.3,0.03,0.000029,0.000001
396634,2,0.006,0.001,0.000001,0
396684,99,0.319,0.032,0.000031,0.000001
396734,67,0.216,0.021,0.000021,0
396784,29,0.094,0.009,0.000009,0
396843,92,0.297,0.029,0.000029,0.000001
396893,25,0.081,0.008,0.000008,0
396943,92,0.297,0.029,0.000029,0.000001
397000,12,0.039,0.004,0.000004,0
397050,93,0.3,0.03,0.000029,0.000001
397100,98,0.316,0.031,0.000031,0.000001
397150,6,0.019,0.002,0.000002,0
397200,93,0.3,0.03,0.000029,0.000001
397250,73,0.235,0.023,0.000023,0.000001
397300,57,0.184,0.018,0.000018,0
397350,101,0.326,0.032,0.000032,0.000001
397400,3,0.01,0.001,0.000001,0
397458,79,0.255,0.025,0.000025,0.000001
397508,29,0.094,0.009,0.000009,0
397558,99,0.319,0.032,0.000031,0.000001
397608,99,0.319,0.032,0.000031,0.000001
397658,87,0.281,0.028,0.000028,0.000001
397708,30,0.097,0.01,0.000009,0
397758,4,0.013,0.001,0.000001,0
397808,48,0.155,0.015,0.000015,0
397858,90,0.29,0.029,0.000028,0.000001
397908,88,0.284,0.028,0.000028,0.000001
397958,3,0.01,0.001,0.000001,0
398008,98,0.316,0.031,0.000031,0.000001
398058,77,0.248,0.025,0.000024,0.000001
398117,101,0.326,0.032,0.000032,0.000001
398167,3,0.01,0.001,0.000001,0
398217,90,0.29,0.029,0.000028,0.000001
398267,73,0.235,0.023,0.000023,0.000001
398317,6,0.019,0.002,0.000002,0
398367,93,0.3,0.03,0.000029,0.000001
398417,99,0.319,0.032,0.000031,0.000001
398467,7,0.023,0.002,0.000002,0
398517,49,0.158,0.016,0.000015,0
398567,93,0.3,0.03,0.000029,0.000001
398617,20,0.065,0.006,0.000006,0
398667,65,0.21,0.021,0.000021,0
398725,5,0.016,0.002,0.000002,0
398775,91,0.294,0.029,0.000029,0.000001
398825,61,0.197,0.019,0.000019,0
398875,84,0.271,0.027,0.000027,0.000001
398925,77,0.248,0.025,0.000024,0.000001
398975,46,0.148,0.015,0.000015,0
399025,92,0.297,0.029,0.000029,0.000001
399075,92,0.297,0.029,0.000029,0.000001
399125,32,0.103,0.01,0.00001,0
399175,20,0.065,0.006,0.000006,0
399225,93,0.3,0.03,0.000029,0.000001
399275,99,0.319,0.032,0.000031,0.000001
399325,2,0.006,0.001,0.000001,0
399383,21,0.068,0.007,0.000007,0
399433,77,0.248,0.025,0.000024,0.000001
399483,99,0.319,0.032,0.000031,0.000001
399533,99,0.319,0.032,0.000031,0.000001
399583,99,0.319,0.032,0.000031,0.000001
399633,101,0.326,0.032,0.000032,0.000001
399683,99,0.319,0.032,0.000031,0.000001
399733,100,0.323,0.032,0.000032,0.000001
399783,100,0.323,0.032,0.000032,0.000001
399833,101,0.326,0.032,0.000032,0.000001
399883,99,0.319,0.032,0.000031,0.000001
399933,86,0.277,0.027,0.000027,0.000001
399991,25,0.081,0.008,0.000008,0
400041,31,0.1,0.01,0.00001,0
400091,96,0.31,0.031,0.00003,0.000001
400141,102,0.329,0.033,0.000032,0.000001
400236,100,0.323,0.032,0.000032,0.000001
400286,98,0.316,0.031,0.000031,0.000001
400336,72,0.232,0.023,0.000023,0.000001
400386,5,0.016,0.002,0.000002,0
400436,31,0.1,0.01,0.00001,0
400486,90,0.29,0.029,0.000028,0.000001
400536,92,0.297,0.029,0.000029,0.000001
400586,1,0.003,0,0,0
400636,92,0.297,0.029,0.000029,0.000001
400694,35,0.113,0.011,0.000011,0
400744,93,0.3,0.03,0.000029,0.000001
400794,4,0.013,0.001,0.000001,0
400844,45,0.145,0.014,0.000014,0
400894,72,0.232,0.023,0.000023,0.000001
400944,94,0.303,0.03,0.00003,0.000001
400994,103,0.332,0.033,0.000033,0.000001
401044,80,0.258,0.026,0.000025,0.000001
401094,18,0.058,0.006,0.000006,0
401144,3,0.01,0.001,0.000001,0
401194,26,0.084,0.008,0.000008,0
401244,83,0.268,0.027,0.000026,0.000001
401302,5,0.016,0.002,0.000002,0
401352,82,0.265,0.026,0.000026,0.000001
401402,102,0.329,0.033,0.000032,0.000001
401452,68,0.219,0.022,0.000022,0
401502,4,0.013,0.001,0.000001,0
401552,67,0.216,0.021,0.000021,0
401602,93,0.3,0.03,0.000029,0.000001
401652,88,0.284,0.028,0.000028,0.000001
401702,2,0.006,0.001,0.000001,0
401752,90,0.29,0.029,0.000028,0.000001
401802,101,0.326,0.032,0.000032,0.000001
401852,44,0.142,0.014,0.000014,0
401902,15,0.048,0.005,0.000005,0
401960,90,0.29,0.029,0.000028,0.000001
402010,93,0.3,0.03,0.000029,0.000001
402060,65,0.21,0.021,0.000021,0
402110,27,0.087,0.009,0.000009,0
402160,101,0.326,0.032,0.000032,0.000001
402210,17,0.055,0.005,0.000005,0
402260,89,0.287,0.028,0.000028,0.000001
402310,23,0.074,0.007,0.000007,0
402360,98,0.316,0.031,0.000031,0.000001
402410,15,0.048,0.005,0.000005,0
402460,92,0.297,0.029,0.000029,0.000001
402510,35,0.113,0.011,0.000011,0
402568,91,0.294,0.029,0.000029,0.000001
402618,34,0.11,0.011,0.000011,0
402668,95,0.306,0.03,0.00003,0.000001
402718,3,0.01,0.001,0.000001,0
402768,102,0.329,0.033,0.000032,0.000001
402818,4,0.013,0.001,0.000001,0
402868,93,0.3,0.03,0.000029,0.000001
402918,5,0.016,0.002,0.000002,0
402968,102,0.329,0.033,0.000032,0.000001
403018,5,0.016,0.002,0.000002,0
403068,77,0.248,0.025,0.000024,0.000001
403118,93,0.3,0.03,0.000029,0.000001
403175,93,0.3,0.03,0.000029,0.000001
403233,96,0.31,0.031,0.00003,0.000001
403283,90,0.29,0.029,0.000028,0.000001
403333,4,0.013,0.001,0.000001,0
403383,8,0.026,0.003,0.000003,0
403433,3,0.01,0.001,0.000001,0
403483,86,0.277,0.027,0.000027,0.000001
403533,97,0.313,0.031,0.000031,0.000001
403583,22,0.071,0.007,0.000007,0
403633,80,0.258,0.026,0.000025,0.000001
403683,74,0.239,0.024,0.000023,0.000001
403733,97,0.313,0.031,0.000031,0.000001
403783,18,0.058,0.006,0.000006,0
403841,86,0.277,0.027,0.000027,0.000001
403891,96,0.31,0.031,0.00003,0.000001
403941,91,0.294,0.029,0.000029,0.000001
403991,59,0.19,0.019,0.000019,0
404041,70,0.226,0.022,0.000022,0
404091,72,0.232,0.023,0.000023,0.000001
404141,90,0.29,0.029,0.000028,0.000001
404191,50,0.161,0.016,0.000016,0
404241,4,0.013,0.001,0.000001,0
404291,13,0.042,0.004,0.000004,0
404341,75,0.242,0.024,0.000024,0.000001
404391,80,0.258,0.026,0.000025,0.000001
404441,43,0.139,0.014,0.000014,0
404499,92,0.297,0.029,0.000029,0.000001
404549,89,0.287,0.028,0.000028,0.000001
404599,3,0.01,0.001,0.000001,0
404649,75,0.242,0.024,0.000024,0.000001
404699,101,0.326,0.032,0.000032,0.000001
404756,101,0.326,0.032,0.000032,0.000001
404806,22,0.071,0.007,0.000007,0
404900,69,0.223,0.022,0.000022,0
404950,11,0.035,0.004,0.000003,0
405000,80,0.258,0.026,0.000025,0.000001
405050,93,0.3,0.03,0.000029,0.000001
405100,20,0.065,0.006,0.000006,0
405158,90,0.29,0.029,0.000028,0.000001
405208,36,0.116,0.011,0.000011,0
405258,92,0.297,0.029,0.000029,0.000001
405308,37,0.119,0.012,0.000012,0
405358,98,0.316,0.031,0.000031,0.000001
405408,48,0.155,0.015,0.000015,0
405458,80,0.258,0.026,0.000025,0.000001
405508,83,0.268,0.027,0.000026,0.000001
405558,43,0.139,0.014,0.000014,0
405608,85,0.274,0.027,0.000027,0.000001
405658,82,0.265,0.026,0.000026,0.000001
405708,13,0.042,0.004,0.000004,0
405758,78,0.252,0.025,0.000025,0.000001
405816,96,0.31,0.031,0.00003,0.000001
405866,99,0.319,0.032,0.000031,0.000001
405916,4,0.013,0.001,0.000001,0
405966,91,0.294,0.029,0.000029,0.000001
406016,10,0.032,0.003,0.000003,0
406066,99,0.319,0.032,0.000031,0.000001
406116,36,0.116,0.011,0.000011,0
406166,5,0.016,0.002,0.000002,0
406216,88,0.284,0.028,0.000028,0.000001
406266,85,0.274,0.027,0.000027,0.000001
406316,34,0.11,0.011,0.000011,0
406366,98,0.316,0.031,0.000031,0.000001
406424,99,0.319,0.032,0.000031,0.000001
406474,83,0.268,0.027,0.000026,0.000001
406524,50,0.161,0.016,0.000016,0
406574,39,0.126,0.012,0.000012,0
406624,4,0.013,0.001,0.000001,0
406674,75,0.242,0.024,0.000024,0.000001
406724,92,0.297,0.029,0.000029,0.000001
406774,89,0.287,0.028,0.000028,0.000001
406824,78,0.252,0.025,0.000025,0.000001
406874,46,0.148,0.015,0.000015,0
406924,32,0.103,0.01,0.00001,0
406974,33,0.106,0.011,0.00001,0
407024,46,0.148,0.015,0.000015,0
407082,93,0.3,0.03,0.000029,0.000001
407132,84,0.271,0.027,0.000027,0.000001
407182,6,0.019,0.002,0.000002,0
407232,63,0.203,0.02,0.00002,0
407282,100,0.323,0.032,0.000032,0.000001
407332,12,0.039,0.004,0.000004,0
407382,83,0.268,0.027,0.000026,0.000001
407432,89,0.287,0.028,0.000028,0.000001
407482,2,0.006,0.001,0.000001,0
407532,74,0.239,0.024,0.000023,0.000001
407582,102,0.329,0.033,0.000032,0.000001
407632,12,0.039,0.004,0.000004,0
407690,72,0.232,0.023,0.000023,0.000001
407740,70,0.226,0.022,0.000022,0
407790,97,0.313,0.031,0.000031,0.000001
407840,26,0.084,0.008,0.000008,0
407890,94,0.303,0.03,0.00003,0.000001
407940,32,0.103,0.01,0.00001,0
407990,101,0.326,0.032,0.000032,0.000001
408040,14,0.045,0.004,0.000004,0
408090,94,0.303,0.03,0.00003,0.000001
408140,12,0.039,0.004,0.000004,0
408190,102,0.329,0.033,0.000032,0.000001
408240,4,0.013,0.001,0.000001,0
408290,95,0.306,0.03,0.00003,0.000001
408348,99,0.319,0.032,0.000031,0.000001
408398,46,0.148,0.015,0.000015,0
408448,79,0.255,0.025,0.000025,0.000001
408498,94,0.303,0.03,0.00003,0.000001
408548,5,0.016,0.002,0.000002,0
408598,94,0.303,0.03,0.00003,0.000001
408648,79,0.255,0.025,0.000025,0.000001
408698,16,0.052,0.005,0.000005,0
408748,94,0.303,0.03,0.00003,0.000001
408798,78,0.252,0.025,0.000025,0.000001
408848,32,0.103,0.01,0.00001,0
408898,74,0.239,0.024,0.000023,0.000001
408956,84,0.271,0.027,0.000027,0.000001
409006,91,0.294,0.029,0.000029,0.000001
409056,92,0.297,0.029,0.000029,0.000001
409106,91,0.294,0.029,0.000029,0.000001
409156,88,0.284,0.028,0.000028,0.000001
409206,89,0.287,0.028,0.000028,0.000001
409256,91,0.294,0.029,0.000029,0.000001
409306,86,0.277,0.027,0.000027,0.000001
409363,92,0.297,0.029,0.000029,0.000001
409413,4,0.013,0.001,0.000001,0
409463,92,0.297,0.029,0.000029,0.000001
409558,64,0.206,0.02,0.00002,0
409608,84,0.271,0.027,0.000027,0.000001
409666,71,0.229,0.023,0.000022,0.000001
409716,88,0.284,0.028,0.000028,0.000001
409766,4,0.013,0.001,0.000001,0
409816,102,0.329,0.033,0.000032,0.000001
409866,64,0.206,0.02,0.00002,0
409916,10,0.032,0.003,0.000003,0
409966,101,0.326,0.032,0.000032,0.000001
410016,91,0.294,0.029,0.000029,0.000001
410066,39,0.126,0.012,0.000012,0
410116,78,0.252,0.025,0.000025,0.000001
410166,92,0.297,0.029,0.000029,0.000001
410216,41,0.132,0.013,0.000013,0
410291,72,0.232,0.023,0.000023,0.000001
410341,18,0.058,0.006,0.000006,0
410391,4,0.013,0.001,0.000001,0
410441,67,0.216,0.021,0.000021,0
410491,91,0.294,0.029,0.000029,0.000001
410541,94,0.303,0.03,0.00003,0.000001
410591,103,0.332,0.033,0.000033,0.000001
410641,86,0.277,0.027,0.000027,0.000001
410691,67,0.216,0.021,0.000021,0
410741,27,0.087,0.009,0.000009,0
410791,75,0.242,0.024,0.000024,0.000001
410841,89,0.287,0.028,0.000028,0.000001
410891,92,0.297,0.029,0.000029,0.000001
410949,84,0.271,0.027,0.000027,0.000001
410999,100,0.323,0.032,0.000032,0.000001
411049,4,0.013,0.001,0.000001,0
411099,93,0.3,0.03,0.000029,0.000001
411149,9,0.029,0.003,0.000003,0
411199,101,0.326,0.032,0.000032,0.000001
411249,73,0.235,0.023,0.000023,0.000001
411299,4,0.013,0.001,0.000001,0
411349,96,0.31,0.031,0.00003,0.000001
411399,96,0.31,0.031,0.00003,0.000001
411449,85,0.274,0.027,0.000027,0.000001
411499,12,0.039,0.004,0.000004,0
411558,84,0.271,0.027,0.000027,0.000001
411608,72,0.232,0.023,0.000023,0.000001
411658,18,0.058,0.006,0.000006,0
411708,3,0.01,0.001,0.000001,0
411758,7,0.023,0.002,0.000002,0
411808,17,0.055,0.005,0.000005,0
411858,22,0.071,0.007,0.000007,0
411908,8,0.026,0.003,0.000003,0
411958,2,0.006,0.001,0.000001,0
412008,21,0.068,0.007,0.000007,0
412058,41,0.132,0.013,0.000013,0
412108,74,0.239,0.024,0.000023,0.000001
412158,47,0.152,0.015,0.000015,0
412217,92,0.297,0.029,0.000029,0.000001
412267,62,0.2,0.02,0.00002,0
412317,3,0.01,0.001,0.000001,0
412367,88,0.284,0.028,0.000028,0.000001
412417,100,0.323,0.032,0.000032,0.000001
412467,25,0.081,0.008,0.000008,0
412517,80,0.258,0.026,0.000025,0.000001
412567,96,0.31,0.031,0.00003,0.000001
412617,48,0.155,0.015,0.000015,0
412667,40,0.129,0.013,0.000013,0
412717,77,0.248,0.025,0.000024,0.000001
412767,41,0.132,0.013,0.000013,0
412825,64,0.206,0.02,0.00002,0
412875,92,0.297,0.029,0.000029,0.000001
412925,10,0.032,0.003,0.000003,0
412975,89,0.287,0.028,0.000028,0.000001
413025,95,0.306,0.03,0.00003,0.000001
413075,12,0.039,0.004,0.000004,0
413125,9,0.029,0.003,0.000003,0
413175,40,0.129,0.013,0.000013,0
413225,22,0.071,0.007,0.000007,0
413275,3,0.01,0.001,0.000001,0
413325,56,0.181,0.018,0.000018,0
413375,90,0.29,0.029,0.000028,0.000001
413425,67,0.216,0.021,0.000021,0
413484,84,0.271,0.027,0.000027,0.000001
413534,30,0.097,0.01,0.000009,0
413584,96,0.31,0.031,0.00003,0.000001
413634,89,0.287,0.028,0.000028,0.000001
413684,50,0.161,0.016,0.000016,0
413734,46,0.148,0.015,0.000015,0
413784,72,0.232,0.023,0.000023,0.000001
413834,94,0.303,0.03,0.00003,0.000001
413884,60,0.194,0.019,0.000019,0
413934,77,0.248,0.025,0.000024,0.000001
413984,48,0.155,0.015,0.000015,0
414034,90,0.29,0.029,0.000028,0.000001
414084,3,0.01,0.001,0.000001,0
414131,8,0.026,0.003,0.000003,0
414181,85,0.274,0.027,0.000027,0.000001
414276,5,0.016,0.002,0.000002,0
414326,6,0.019,0.002,0.000002,0
414376,8,0.026,0.003,0.000003,0
414426,3,0.01,0.001,0.000001,0
414476,32,0.103,0.01,0.00001,0
414526,84,0.271,0.027,0.000027,0.000001
414576,84,0.271,0.027,0.000027,0.000001
414626,3,0.01,0.001,0.000001,0
414676,84,0.271,0.027,0.000027,0.000001
414726,3,0.01,0.001,0.000001,0
414784,68,0.219,0.022,0.000022,0
414834,88,0.284,0.028,0.000028,0.000001
414884,10,0.032,0.003,0.000003,0
414934,9,0.029,0.003,0.000003,0
414984,26,0.084,0.008,0.000008,0
415034,11,0.035,0.004,0.000003,0
415084,12,0.039,0.004,0.000004,0
415134,87,0.281,0.028,0.000028,0.000001
415184,56,0.181,0.018,0.000018,0
415234,82,0.265,0.026,0.000026,0.000001
415284,78,0.252,0.025,0.000025,0.000001
415334,80,0.258,0.026,0.000025,0.000001
415384,85,0.274,0.027,0.000027,0.000001
415442,66,0.213,0.021,0.000021,0
415492,78,0.252,0.025,0.000025,0.000001
415542,4,0.013,0.001,0.000001,0
415599,61,0.197,0.019,0.000019,0
415649,78,0.252,0.025,0.000025,0.000001
415699,8,0.026,0.003,0.000003,0
415749,4,0.013,0.001,0.000001,0
415799,5,0.016,0.002,0.000002,0
415849,4,0.013,0.001,0.000001,0
415899,58,0.187,0.019,0.000018,0
415949,79,0.255,0.025,0.000025,0.000001
415999,34,0.11,0.011,0.000011,0
416058,78,0.252,0.025,0.000025,0.000001
416108,2,0.006,0.001,0.000001,0
416158,40,0.129,0.013,0.000013,0
416208,74,0.239,0.024,0.000023,0.000001
416258,74,0.239,0.024,0.000023,0.000001
416308,72,0.232,0.023,0.000023,0.000001
416358,25,0.081,0.008,0.000008,0
416408,17,0.055,0.005,0.000005,0
416458,78,0.252,0.025,0.000025,0.000001
416508,4,0.013,0.001,0.000001,0
416558,71,0.229,0.023,0.000022,0.000001
416608,73,0.235,0.023,0.000023,0.000001
416658,7,0.023,0.002,0.000002,0
416716,28,0.09,0.009,0.000009,0
416766,32,0.103,0.01,0.00001,0
416816,4,0.013,0.001,0.000001,0
416866,76,0.245,0.024,0.000024,0.000001
416916,3,0.01,0.001,0.000001,0
416966,45,0.145,0.014,0.000014,0
417016,70,0.226,0.022,0.000022,0
417066,44,0.142,0.014,0.000014,0
417116,4,0.013,0.001,0.000001,0
417166,71,0.229,0.023,0.000022,0.000001
417216,31,0.1,0.01,0.00001,0
417266,72,0.232,0.023,0.000023,0.000001
417324,64,0.206,0.02,0.00002,0
417374,9,0.029,0.003,0.000003,0
417424,1,0.003,0,0,0
417474,3,0.01,0.001,0.000001,0
417524,4,0.013,0.001,0.000001,0
417574,36,0.116,0.011,0.000011,0
417624,71,0.229,0.023,0.000022,0.000001
417674,72,0.232,0.023,0.000023,0.000001
417724,64,0.206,0.02,0.00002,0
417774,38,0.123,0.012,0.000012,0
417824,4,0.013,0.001,0.000001,0
417874,6,0.019,0.002,0.000002,0
417924,59,0.19,0.019,0.000019,0
417983,3,0.01,0.001,0.000001,0
418033,37,0.119,0.012,0.000012,0
418083,70,0.226,0.022,0.000022,0
418133,71,0.229,0.023,0.000022,0.000001
418183,60,0.194,0.019,0.000019,0
418233,25,0.081,0.008,0.000008,0
418283,4,0.013,0.001,0.000001,0
418333,64,0.206,0.02,0.00002,0
418383,72,0.232,0.023,0.000023,0.000001
