Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W
415182,4,0.013,0.001,0.000001,0
415232,4,0.013,0.001,0.000001,0
415290,4,0.013,0.001,0.000001,0
415340,4,0.013,0.001,0.000001,0
415390,4,0.013,0.001,0.000001,0
415440,4,0.013,0.001,0.000001,0
415490,4,0.013,0.001,0.000001,0
415540,6,0.019,0.002,0.000002,0
415590,4,0.013,0.001,0.000001,0
415640,6,0.019,0.002,0.000002,0
415690,4,0.013,0.001,0.000001,0
415740,4,0.013,0.001,0.000001,0
415790,6,0.019,0.002,0.000002,0
415840,2,0.006,0.001,0.000001,0
415890,6,0.019,0.002,0.000002,0
415948,4,0.013,0.001,0.000001,0
415998,4,0.013,0.001,0.000001,0
416048,6,0.019,0.002,0.000002,0
416098,3,0.01,0.001,0.000001,0
416148,6,0.019,0.002,0.000002,0
416198,4,0.013,0.001,0.000001,0
416248,4,0.013,0.001,0.000001,0
416298,5,0.016,0.002,0.000002,0
416348,4,0.013,0.001,0.000001,0
416443,3,0.01,0.001,0.000001,0
416526,4,0.013,0.001,0.000001,0
416609,4,0.013,0.001,0.000001,0
416706,3,0.01,0.001,0.000001,0
416756,4,0.013,0.001,0.000001,0
416806,4,0.013,0.001,0.000001,0
416856,4,0.013,0.001,0.000001,0
416906,4,0.013,0.001,0.000001,0
416956,4,0.013,0.001,0.000001,0
417006,6,0.019,0.002,0.000002,0
417056,3,0.01,0.001,0.000001,0
417106,4,0.013,0.001,0.000001,0
417163,4,0.013,0.001,0.000001,0
417213,4,0.013,0.001,0.000001,0
417263,3,0.01,0.001,0.000001,0
417313,3,0.01,0.001,0.000001,0
417371,6,0.019,0.002,0.000002,0
417421,4,0.013,0.001,0.000001,0
417471,4,0.013,0.001,0.000001,0
417521,4,0.013,0.001,0.000001,0
417571,4,0.013,0.001,0.000001,0
417621,4,0.013,0.001,0.000001,0
417671,4,0.013,0.001,0.000001,0
417721,4,0.013,0.001,0.000001,0
417771,4,0.013,0.001,0.000001,0
417821,6,0.019,0.002,0.000002,0
417871,4,0.013,0.001,0.000001,0
417921,6,0.019,0.002,0.000002,0
417971,4,0.013,0.001,0.000001,0
418029,4,0.013,0.001,0.000001,0
418079,6,0.019,0.002,0.000002,0
418129,4,0.013,0.001,0.000001,0
418179,4,0.013,0.001,0.000001,0
418229,4,0.013,0.001,0.000001,0
418279,4,0.013,0.001,0.000001,0
418329,4,0.013,0.001,0.000001,0
418379,4,0.013,0.001,0.000001,0
418429,3,0.01,0.001,0.000001,0
418479,4,0.013,0.001,0.000001,0
418529,4,0.013,0.001,0.000001,0
418579,4,0.013,0.001,0.000001,0
418629,1,0.003,0,0,0
418686,4,0.013,0.001,0.000001,0
418736,6,0.019,0.002,0.000002,0
418786,4,0.013,0.001,0.000001,0
418836,2,0.006,0.001,0.000001,0
418886,2,0.006,0.001,0.000001,0
418936,4,0.013,0.001,0.000001,0
418986,5,0.016,0.002,0.000002,0
419036,6,0.019,0.002,0.000002,0
419086,5,0.016,0.002,0.000002,0
419136,4,0.013,0.001,0.000001,0
419186,4,0.013,0.001,0.000001,0
419236,6,0.019,0.002,0.000002,0
419286,6,0.019,0.002,0.000002,0
419363,4,0.013,0.001,0.000001,0
419413,4,0.013,0.001,0.000001,0
419463,4,0.013,0.001,0.000001,0
419513,4,0.013,0.001,0.000001,0
419563,4,0.013,0.001,0.000001,0
419613,4,0.013,0.001,0.000001,0
419663,1,0.003,0,0,0
419713,4,0.013,0.001,0.000001,0
419763,6,0.019,0.002,0.000002,0
419813,2,0.006,0.001,0.000001,0
419863,4,0.013,0.001,0.000001,0
419913,4,0.013,0.001,0.000001,0
419971,4,0.013,0.001,0.000001,0
420021,3,0.01,0.001,0.000001,0
420071,3,0.01,0.001,0.000001,0
420121,4,0.013,0.001,0.000001,0
420171,5,0.016,0.002,0.000002,0
420221,4,0.013,0.001,0.000001,0
420271,4,0.013,0.001,0.000001,0
420321,4,0.013,0.001,0.000001,0
420371,4,0.013,0.001,0.000001,0
420421,4,0.013,0.001,0.000001,0
420471,4,0.013,0.001,0.000001,0
420521,4,0.013,0.001,0.000001,0
420571,4,0.013,0.001,0.000001,0
420630,3,0.01,0.001,0.000001,0
420680,4,0.013,0.001,0.000001,0
420730,4,0.013,0.001,0.000001,0
420780,3,0.01,0.001,0.000001,0
420830,4,0.013,0.001,0.000001,0
420880,6,0.019,0.002,0.000002,0
420930,4,0.013,0.001,0.000001,0
420980,4,0.013,0.001,0.000001,0
421030,6,0.019,0.002,0.000002,0
421080,4,0.013,0.001,0.000001,0
421130,3,0.01,0.001,0.000001,0
421225,4,0.013,0.001,0.000001,0
421275,4,0.013,0.001,0.000001,0
421334,4,0.013,0.001,0.000001,0
421384,4,0.013,0.001,0.000001,0
421434,4,0.013,0.001,0.000001,0
421484,4,0.013,0.001,0.000001,0
421534,4,0.013,0.001,0.000001,0
421584,3,0.01,0.001,0.000001,0
421634,4,0.013,0.001,0.000001,0
421684,1,0.003,0,0,0
421734,3,0.01,0.001,0.000001,0
421784,4,0.013,0.001,0.000001,0
421834,4,0.013,0.001,0.000001,0
421884,4,0.013,0.001,0.000001,0
421934,4,0.013,0.001,0.000001,0
421993,4,0.013,0.001,0.000001,0
422043,3,0.01,0.001,0.000001,0
422093,4,0.013,0.001,0.000001,0
422143,4,0.013,0.001,0.000001,0
422193,4,0.013,0.001,0.000001,0
422243,6,0.019,0.002,0.000002,0
422293,4,0.013,0.001,0.000001,0
422343,1,0.003,0,0,0
422393,4,0.013,0.001,0.000001,0
422443,4,0.013,0.001,0.000001,0
422493,4,0.013,0.001,0.000001,0
422543,4,0.013,0.001,0.000001,0
422593,4,0.013,0.001,0.000001,0
422651,4,0.013,0.001,0.000001,0
422701,4,0.013,0.001,0.000001,0
422751,4,0.013,0.001,0.000001,0
422801,1,0.003,0,0,0
422851,4,0.013,0.001,0.000001,0
422901,4,0.013,0.001,0.000001,0
422951,4,0.013,0.001,0.000001,0
423001,4,0.013,0.001,0.000001,0
423051,4,0.013,0.001,0.000001,0
423101,6,0.019,0.002,0.000002,0
423151,4,0.013,0.001,0.000001,0
423201,4,0.013,0.001,0.000001,0
423259,4,0.013,0.001,0.000001,0
423309,4,0.013,0.001,0.000001,0
423366,5,0.016,0.002,0.000002,0
423416,4,0.013,0.001,0.000001,0
423466,4,0.013,0.001,0.000001,0
423516,4,0.013,0.001,0.000001,0
423566,4,0.013,0.001,0.000001,0
423616,6,0.019,0.002,0.000002,0
423666,1,0.003,0,0,0
423716,4,0.013,0.001,0.000001,0
423766,4,0.013,0.001,0.000001,0
423816,2,0.006,0.001,0.000001,0
423866,4,0.013,0.001,0.000001,0
423924,4,0.013,0.001,0.000001,0
423974,4,0.013,0.001,0.000001,0
424024,6,0.019,0.002,0.000002,0
424074,4,0.013,0.001,0.000001,0
424124,4,0.013,0.001,0.000001,0
424174,4,0.013,0.001,0.000001,0
424224,4,0.013,0.001,0.000001,0
424274,4,0.013,0.001,0.000001,0
424324,4,0.013,0.001,0.000001,0
424374,4,0.013,0.001,0.000001,0
424424,4,0.013,0.001,0.000001,0
424474,4,0.013,0.001,0.000001,0
424524,4,0.013,0.001,0.000001,0
424582,4,0.013,0.001,0.000001,0
424632,6,0.019,0.002,0.000002,0
424682,4,0.013,0.001,0.000001,0
424732,4,0.013,0.001,0.000001,0
424782,4,0.013,0.001,0.000001,0
424832,1,0.003,0,0,0
424882,4,0.013,0.001,0.000001,0
424932,4,0.013,0.001,0.000001,0
424982,3,0.01,0.001,0.000001,0
425032,4,0.013,0.001,0.000001,0
425082,4,0.013,0.001,0.000001,0
425132,4,0.013,0.001,0.000001,0
425182,4,0.013,0.001,0.000001,0
425241,4,0.013,0.001,0.000001,0
425291,4,0.013,0.001,0.000001,0
425341,4,0.013,0.001,0.000001,0
425391,4,0.013,0.001,0.000001,0
425441,6,0.019,0.002,0.000002,0
425491,4,0.013,0.001,0.000001,0
425541,4,0.013,0.001,0.000001,0
425591,4,0.013,0.001,0.000001,0
425641,4,0.013,0.001,0.000001,0
425691,4,0.013,0.001,0.000001,0
425741,4,0.013,0.001,0.000001,0
425791,4,0.013,0.001,0.000001,0
425886,4,0.013,0.001,0.000001,0
425945,4,0.013,0.001,0.000001,0
425995,4,0.013,0.001,0.000001,0
426045,4,0.013,0.001,0.000001,0
426095,3,0.01,0.001,0.000001,0
426145,4,0.013,0.001,0.000001,0
426195,4,0.013,0.001,0.000001,0
426245,4,0.013,0.001,0.000001,0
426295,4,0.013,0.001,0.000001,0
426345,2,0.006,0.001,0.000001,0
426395,4,0.013,0.001,0.000001,0
426445,4,0.013,0.001,0.000001,0
426495,4,0.013,0.001,0.000001,0
426554,4,0.013,0.001,0.000001,0
426604,4,0.013,0.001,0.000001,0
426654,4,0.013,0.001,0.000001,0
426704,4,0.013,0.001,0.000001,0
426754,3,0.01,0.001,0.000001,0
426804,4,0.013,0.001,0.000001,0
426854,6,0.019,0.002,0.000002,0
426904,4,0.013,0.001,0.000001,0
426954,4,0.013,0.001,0.000001,0
427004,4,0.013,0.001,0.000001,0
427054,4,0.013,0.001,0.000001,0
427104,4,0.013,0.001,0.000001,0
427154,4,0.013,0.001,0.000001,0
427212,4,0.013,0.001,0.000001,0
427262,4,0.013,0.001,0.000001,0
427312,4,0.013,0.001,0.000001,0
427362,4,0.013,0.001,0.000001,0
427412,4,0.013,0.001,0.000001,0
427462,4,0.013,0.001,0.000001,0
427512,4,0.013,0.001,0.000001,0
427562,6,0.019,0.002,0.000002,0
427612,2,0.006,0.001,0.000001,0
427662,4,0.013,0.001,0.000001,0
427712,4,0.013,0.001,0.000001,0
427762,4,0.013,0.001,0.000001,0
427812,6,0.019,0.002,0.000002,0
427870,4,0.013,0.001,0.000001,0
427920,4,0.013,0.001,0.000001,0
427970,4,0.013,0.001,0.000001,0
428020,4,0.013,0.001,0.000001,0
428070,4,0.013,0.001,0.000001,0
428120,4,0.013,0.001,0.000001,0
428170,4,0.013,0.001,0.000001,0
428220,4,0.013,0.001,0.000001,0
428270,4,0.013,0.001,0.000001,0
428320,4,0.013,0.001,0.000001,0
428370,4,0.013,0.001,0.000001,0
428420,4,0.013,0.001,0.000001,0
428470,4,0.013,0.001,0.000001,0
428529,4,0.013,0.001,0.000001,0
428579,4,0.013,0.001,0.000001,0
428629,4,0.013,0.001,0.000001,0
428679,4,0.013,0.001,0.000001,0
428729,4,0.013,0.001,0.000001,0
428779,4,0.013,0.001,0.000001,0
428829,4,0.013,0.001,0.000001,0
428879,4,0.013,0.001,0.000001,0
428929,4,0.013,0.001,0.000001,0
428979,6,0.019,0.002,0.000002,0
429029,4,0.013,0.001,0.000001,0
429079,4,0.013,0.001,0.000001,0
429129,4,0.013,0.001,0.000001,0
429187,4,0.013,0.001,0.000001,0
429237,4,0.013,0.001,0.000001,0
429287,4,0.013,0.001,0.000001,0
429337,6,0.019,0.002,0.000002,0
429387,6,0.019,0.002,0.000002,0
429437,4,0.013,0.001,0.000001,0
429487,4,0.013,0.001,0.000001,0
429544,4,0.013,0.001,0.000001,0
429594,4,0.013,0.001,0.000001,0
429644,4,0.013,0.001,0.000001,0
429694,4,0.013,0.001,0.000001,0
429744,4,0.013,0.001,0.000001,0
429802,3,0.01,0.001,0.000001,0
429852,4,0.013,0.001,0.000001,0
429902,4,0.013,0.001,0.000001,0
429952,4,0.013,0.001,0.000001,0
430002,2,0.006,0.001,0.000001,0
430052,6,0.019,0.002,0.000002,0
430102,4,0.013,0.001,0.000001,0
430152,4,0.013,0.001,0.000001,0
430202,4,0.013,0.001,0.000001,0
430252,4,0.013,0.001,0.000001,0
430302,6,0.019,0.002,0.000002,0
430352,6,0.019,0.002,0.000002,0
430402,4,0.013,0.001,0.000001,0
430460,4,0.013,0.001,0.000001,0
430555,4,0.013,0.001,0.000001,0
430605,4,0.013,0.001,0.000001,0
430655,4,0.013,0.001,0.000001,0
430705,4,0.013,0.001,0.000001,0
430755,3,0.01,0.001,0.000001,0
430805,4,0.013,0.001,0.000001,0
430855,4,0.013,0.001,0.000001,0
430905,4,0.013,0.001,0.000001,0
430955,4,0.013,0.001,0.000001,0
431005,3,0.01,0.001,0.000001,0
431055,4,0.013,0.001,0.000001,0
431105,4,0.013,0.001,0.000001,0
431163,4,0.013,0.001,0.000001,0
431213,4,0.013,0.001,0.000001,0
431263,3,0.01,0.001,0.000001,0
431313,4,0.013,0.001,0.000001,0
431363,6,0.019,0.002,0.000002,0
431413,4,0.013,0.001,0.000001,0
431463,3,0.01,0.001,0.000001,0
431513,4,0.013,0.001,0.000001,0
431563,4,0.013,0.001,0.000001,0
431613,4,0.013,0.001,0.000001,0
431663,6,0.019,0.002,0.000002,0
431713,4,0.013,0.001,0.000001,0
431763,4,0.013,0.001,0.000001,0
431822,2,0.006,0.001,0.000001,0
431872,2,0.006,0.001,0.000001,0
431922,4,0.013,0.001,0.000001,0
431972,4,0.013,0.001,0.000001,0
432022,4,0.013,0.001,0.000001,0
432072,6,0.019,0.002,0.000002,0
432122,4,0.013,0.001,0.000001,0
432172,5,0.016,0.002,0.000002,0
432222,2,0.006,0.001,0.000001,0
432272,4,0.013,0.001,0.000001,0
432322,4,0.013,0.001,0.000001,0
432372,6,0.019,0.002,0.000002,0
432422,4,0.013,0.001,0.000001,0
432480,4,0.013,0.001,0.000001,0
432530,4,0.013,0.001,0.000001,0
432580,4,0.013,0.001,0.000001,0
432630,6,0.019,0.002,0.000002,0
432680,4,0.013,0.001,0.000001,0
432730,2,0.006,0.001,0.000001,0
432780,4,0.013,0.001,0.000001,0
432830,1,0.003,0,0,0
432880,2,0.006,0.001,0.000001,0
432930,4,0.013,0.001,0.000001,0
432980,4,0.013,0.001,0.000001,0
433030,4,0.013,0.001,0.000001,0
433088,4,0.013,0.001,0.000001,0
433138,4,0.013,0.001,0.000001,0
433188,4,0.013,0.001,0.000001,0
433238,2,0.006,0.001,0.000001,0
433288,4,0.013,0.001,0.000001,0
433338,4,0.013,0.001,0.000001,0
433388,2,0.006,0.001,0.000001,0
433438,4,0.013,0.001,0.000001,0
433488,6,0.019,0.002,0.000002,0
433538,4,0.013,0.001,0.000001,0
433588,4,0.013,0.001,0.000001,0
433638,4,0.013,0.001,0.000001,0
433688,4,0.013,0.001,0.000001,0
433746,4,0.013,0.001,0.000001,0
433796,2,0.006,0.001,0.000001,0
433846,4,0.013,0.001,0.000001,0
433896,2,0.006,0.001,0.000001,0
433946,4,0.013,0.001,0.000001,0
433996,4,0.013,0.001,0.000001,0
434046,4,0.013,0.001,0.000001,0
434096,4,0.013,0.001,0.000001,0
434146,4,0.013,0.001,0.000001,0
434196,4,0.013,0.001,0.000001,0
434246,2,0.006,0.001,0.000001,0
434296,4,0.013,0.001,0.000001,0
434346,4,0.013,0.001,0.000001,0
434404,4,0.013,0.001,0.000001,0
434454,4,0.013,0.001,0.000001,0
434504,4,0.013,0.001,0.000001,0
434554,4,0.013,0.001,0.000001,0
434604,4,0.013,0.001,0.000001,0
434654,4,0.013,0.001,0.000001,0
434704,2,0.006,0.001,0.000001,0
434754,4,0.013,0.001,0.000001,0
434804,4,0.013,0.001,0.000001,0
434854,4,0.013,0.001,0.000001,0
434904,4,0.013,0.001,0.000001,0
434954,4,0.013,0.001,0.000001,0
435004,4,0.013,0.001,0.000001,0
435062,4,0.013,0.001,0.000001,0
435112,3,0.01,0.001,0.000001,0
435206,4,0.013,0.001,0.000001,0
435256,6,0.019,0.002,0.000002,0
435306,4,0.013,0.001,0.000001,0
435356,4,0.013,0.001,0.000001,0
435406,4,0.013,0.001,0.000001,0
435456,4,0.013,0.001,0.000001,0
435506,4,0.013,0.001,0.000001,0
435556,4,0.013,0.001,0.000001,0
435606,6,0.019,0.002,0.000002,0
435656,4,0.013,0.001,0.000001,0
435713,6,0.019,0.002,0.000002,0
435771,2,0.006,0.001,0.000001,0
435821,6,0.019,0.002,0.000002,0
435871,4,0.013,0.001,0.000001,0
435921,4,0.013,0.001,0.000001,0
435971,2,0.006,0.001,0.000001,0
436021,4,0.013,0.001,0.000001,0
436071,3,0.01,0.001,0.000001,0
436121,4,0.013,0.001,0.000001,0
436171,4,0.013,0.001,0.000001,0
436221,4,0.013,0.001,0.000001,0
436271,4,0.013,0.001,0.000001,0
436321,4,0.013,0.001,0.000001,0
436379,6,0.019,0.002,0.000002,0
436429,4,0.013,0.001,0.000001,0
436479,6,0.019,0.002,0.000002,0
436529,4,0.013,0.001,0.000001,0
436579,4,0.013,0.001,0.000001,0
436629,4,0.013,0.001,0.000001,0
436679,6,0.019,0.002,0.000002,0
436729,4,0.013,0.001,0.000001,0
436779,4,0.013,0.001,0.000001,0
436829,4,0.013,0.001,0.000001,0
436879,4,0.013,0.001,0.000001,0
436929,4,0.013,0.001,0.000001,0
436979,4,0.013,0.001,0.000001,0
437037,4,0.013,0.001,0.000001,0
437087,4,0.013,0.001,0.000001,0
437137,5,0.016,0.002,0.000002,0
437187,4,0.013,0.001,0.000001,0
437237,4,0.013,0.001,0.000001,0
437287,4,0.013,0.001,0.000001,0
437337,2,0.006,0.001,0.000001,0
437387,4,0.013,0.001,0.000001,0
437437,4,0.013,0.001,0.000001,0
437487,2,0.006,0.001,0.000001,0
437537,4,0.013,0.001,0.000001,0
437587,4,0.013,0.001,0.000001,0
437637,6,0.019,0.002,0.000002,0
437695,4,0.013,0.001,0.000001,0
437745,4,0.013,0.001,0.000001,0
437795,4,0.013,0.001,0.000001,0
437845,4,0.013,0.001,0.000001,0
437895,4,0.013,0.001,0.000001,0
437945,6,0.019,0.002,0.000002,0
437995,2,0.006,0.001,0.000001,0
438045,4,0.013,0.001,0.000001,0
438095,4,0.013,0.001,0.000001,0
438145,4,0.013,0.001,0.000001,0
438195,4,0.013,0.001,0.000001,0
438245,4,0.013,0.001,0.000001,0
438295,4,0.013,0.001,0.000001,0
438353,2,0.006,0.001,0.000001,0
438403,4,0.013,0.001,0.000001,0
438453,2,0.006,0.001,0.000001,0
438503,6,0.019,0.002,0.000002,0
438553,4,0.013,0.001,0.000001,0
438603,4,0.013,0.001,0.000001,0
438653,2,0.006,0.001,0.000001,0
438703,4,0.013,0.001,0.000001,0
438753,4,0.013,0.001,0.000001,0
438803,4,0.013,0.001,0.000001,0
438853,2,0.006,0.001,0.000001,0
438903,5,0.016,0.002,0.000002,0
438953,4,0.013,0.001,0.000001,0
439011,4,0.013,0.001,0.000001,0
439061,4,0.013,0.001,0.000001,0
439111,4,0.013,0.001,0.000001,0
439161,4,0.013,0.001,0.000001,0
439211,4,0.013,0.001,0.000001,0
439261,5,0.016,0.002,0.000002,0
439311,4,0.013,0.001,0.000001,0
439361,4,0.013,0.001,0.000001,0
439411,4,0.013,0.001,0.000001,0
439461,5,0.016,0.002,0.000002,0
439511,4,0.013,0.001,0.000001,0
439561,6,0.019,0.002,0.000002,0
439618,4,0.013,0.001,0.000001,0
439668,4,0.013,0.001,0.000001,0
439718,4,0.013,0.001,0.000001,0
439768,3,0.01,0.001,0.000001,0
439863,4,0.013,0.001,0.000001,0
439913,4,0.013,0.001,0.000001,0
439963,4,0.013,0.001,0.000001,0
440013,2,0.006,0.001,0.000001,0
440063,4,0.013,0.001,0.000001,0
440113,4,0.013,0.001,0.000001,0
440163,6,0.019,0.002,0.000002,0
440213,4,0.013,0.001,0.000001,0
440263,4,0.013,0.001,0.000001,0
440321,4,0.013,0.001,0.000001,0
440371,4,0.013,0.001,0.000001,0
440421,2,0.006,0.001,0.000001,0
440471,3,0.01,0.001,0.000001,0
440521,4,0.013,0.001,0.000001,0
440571,4,0.013,0.001,0.000001,0
440621,4,0.013,0.001,0.000001,0
440671,4,0.013,0.001,0.000001,0
440721,4,0.013,0.001,0.000001,0
440771,4,0.013,0.001,0.000001,0
440821,4,0.013,0.001,0.000001,0
440871,4,0.013,0.001,0.000001,0
440921,4,0.013,0.001,0.000001,0
440979,4,0.013,0.001,0.000001,0
441029,4,0.013,0.001,0.000001,0
441079,4,0.013,0.001,0.000001,0
441129,4,0.013,0.001,0.000001,0
441179,4,0.013,0.001,0.000001,0
441229,2,0.006,0.001,0.000001,0
441279,4,0.013,0.001,0.000001,0
441329,6,0.019,0.002,0.000002,0
441379,4,0.013,0.001,0.000001,0
441429,1,0.003,0,0,0
441479,4,0.013,0.001,0.000001,0
441529,4,0.013,0.001,0.000001,0
441579,4,0.013,0.001,0.000001,0
441638,4,0.013,0.001,0.000001,0
441688,4,0.013,0.001,0.000001,0
441738,5,0.016,0.002,0.000002,0
441788,4,0.013,0.001,0.000001,0
441838,4,0.013,0.001,0.000001,0
441896,4,0.013,0.001,0.000001,0
441946,4,0.013,0.001,0.000001,0
441996,4,0.013,0.001,0.000001,0
442046,4,0.013,0.001,0.000001,0
442096,4,0.013,0.001,0.000001,0
442146,4,0.013,0.001,0.000001,0
442196,2,0.006,0.001,0.000001,0
442246,4,0.013,0.001,0.000001,0
442305,2,0.006,0.001,0.000001,0
442355,4,0.013,0.001,0.000001,0
442405,4,0.013,0.001,0.000001,0
442455,6,0.019,0.002,0.000002,0
442505,4,0.013,0.001,0.000001,0
442555,4,0.013,0.001,0.000001,0
442605,2,0.006,0.001,0.000001,0
442655,4,0.013,0.001,0.000001,0
442705,4,0.013,0.001,0.000001,0
442755,4,0.013,0.001,0.000001,0
442805,4,0.013,0.001,0.000001,0
442855,4,0.013,0.001,0.000001,0
442914,2,0.006,0.001,0.000001,0
442964,4,0.013,0.001,0.000001,0
443014,6,0.019,0.002,0.000002,0
443064,4,0.013,0.001,0.000001,0
443114,4,0.013,0.001,0.000001,0
443164,2,0.006,0.001,0.000001,0
443214,4,0.013,0.001,0.000001,0
443264,4,0.013,0.001,0.000001,0
443314,2,0.006,0.001,0.000001,0
443364,4,0.013,0.001,0.000001,0
443414,4,0.013,0.001,0.000001,0
443464,4,0.013,0.001,0.000001,0
443514,4,0.013,0.001,0.000001,0
443573,3,0.01,0.001,0.000001,0
443623,4,0.013,0.001,0.000001,0
443673,5,0.016,0.002,0.000002,0
443723,1,0.003,0,0,0
443773,4,0.013,0.001,0.000001,0
443823,4,0.013,0.001,0.000001,0
443873,4,0.013,0.001,0.000001,0
443923,4,0.013,0.001,0.000001,0
443973,4,0.013,0.001,0.000001,0
444023,4,0.013,0.001,0.000001,0
444073,4,0.013,0.001,0.000001,0
444123,4,0.013,0.001,0.000001,0
444173,4,0.013,0.001,0.000001,0
444232,4,0.013,0.001,0.000001,0
444282,4,0.013,0.001,0.000001,0
444332,4,0.013,0.001,0.000001,0
444382,3,0.01,0.001,0.000001,0
444432,4,0.013,0.001,0.000001,0
444526,4,0.013,0.001,0.000001,0
444576,4,0.013,0.001,0.000001,0
444626,6,0.019,0.002,0.000002,0
444676,6,0.019,0.002,0.000002,0
444726,4,0.013,0.001,0.000001,0
444776,4,0.013,0.001,0.000001,0
444826,4,0.013,0.001,0.000001,0
444876,4,0.013,0.001,0.000001,0
444934,5,0.016,0.002,0.000002,0
444984,4,0.013,0.001,0.000001,0
445034,4,0.013,0.001,0.000001,0
445084,4,0.013,0.001,0.000001,0
445134,2,0.006,0.001,0.000001,0
445184,4,0.013,0.001,0.000001,0
445234,4,0.013,0.001,0.000001,0
445284,4,0.013,0.001,0.000001,0
445334,4,0.013,0.001,0.000001,0
445384,3,0.01,0.001,0.000001,0
445434,4,0.013,0.001,0.000001,0
445484,4,0.013,0.001,0.000001,0
445534,2,0.006,0.001,0.000001,0
445592,2,0.006,0.001,0.000001,0
445642,4,0.013,0.001,0.000001,0
445692,4,0.013,0.001,0.000001,0
445742,4,0.013,0.001,0.000001,0
445792,4,0.013,0.001,0.000001,0
445842,6,0.019,0.002,0.000002,0
445892,4,0.013,0.001,0.000001,0
445942,4,0.013,0.001,0.000001,0
445992,4,0.013,0.001,0.000001,0
446042,4,0.013,0.001,0.000001,0
446092,4,0.013,0.001,0.000001,0
446142,1,0.003,0,0,0
446201,6,0.019,0.002,0.000002,0
446251,1,0.003,0,0,0
446301,4,0.013,0.001,0.000001,0
446351,3,0.01,0.001,0.000001,0
446401,6,0.019,0.002,0.000002,0
446451,4,0.013,0.001,0.000001,0
446501,4,0.013,0.001,0.000001,0
446551,2,0.006,0.001,0.000001,0
446601,4,0.013,0.001,0.000001,0
446651,4,0.013,0.001,0.000001,0
446701,2,0.006,0.001,0.000001,0
446751,3,0.01,0.001,0.000001,0
446801,4,0.013,0.001,0.000001,0
446860,4,0.013,0.001,0.000001,0
446910,4,0.013,0.001,0.000001,0
446960,4,0.013,0.001,0.000001,0
447010,4,0.013,0.001,0.000001,0
447060,4,0.013,0.001,0.000001,0
447110,6,0.019,0.002,0.000002,0
447160,4,0.013,0.001,0.000001,0
447210,4,0.013,0.001,0.000001,0
447260,2,0.006,0.001,0.000001,0
447310,4,0.013,0.001,0.000001,0
447360,4,0.013,0.001,0.000001,0
447410,4,0.013,0.001,0.000001,0
447460,6,0.019,0.002,0.000002,0
447518,4,0.013,0.001,0.000001,0
447568,4,0.013,0.001,0.000001,0
447618,4,0.013,0.001,0.000001,0
447668,6,0.019,0.002,0.000002,0
447718,4,0.013,0.001,0.000001,0
447768,4,0.013,0.001,0.000001,0
447818,4,0.013,0.001,0.000001,0
447868,4,0.013,0.001,0.000001,0
447918,2,0.006,0.001,0.000001,0
447968,2,0.006,0.001,0.000001,0
448018,4,0.013,0.001,0.000001,0
448075,4,0.013,0.001,0.000001,0
448125,4,0.013,0.001,0.000001,0
448184,4,0.013,0.001,0.000001,0
448234,4,0.013,0.001,0.000001,0
448284,4,0.013,0.001,0.000001,0
448334,4,0.013,0.001,0.000001,0
448384,4,0.013,0.001,0.000001,0
448434,4,0.013,0.001,0.000001,0
448484,4,0.013,0.001,0.000001,0
448534,4,0.013,0.001,0.000001,0
448584,4,0.013,0.001,0.000001,0
448634,4,0.013,0.001,0.000001,0
448684,6,0.019,0.002,0.000002,0
448734,4,0.013,0.001,0.000001,0
448784,4,0.013,0.001,0.000001,0
448842,6,0.019,0.002,0.000002,0
448892,4,0.013,0.001,0.000001,0
448942,6,0.019,0.002,0.000002,0
448992,2,0.006,0.001,0.000001,0
449042,4,0.013,0.001,0.000001,0
449092,4,0.013,0.001,0.000001,0
449187,2,0.006,0.001,0.000001,0
449237,4,0.013,0.001,0.000001,0
449287,3,0.01,0.001,0.000001,0
449337,4,0.013,0.001,0.000001,0
449387,4,0.013,0.001,0.000001,0
449437,4,0.013,0.001,0.000001,0
449495,6,0.019,0.002,0.000002,0
449545,4,0.013,0.001,0.000001,0
449595,4,0.013,0.001,0.000001,0
449645,4,0.013,0.001,0.000001,0
449695,4,0.013,0.001,0.000001,0
449745,4,0.013,0.001,0.000001,0
449795,2,0.006,0.001,0.000001,0
449845,4,0.013,0.001,0.000001,0
449895,5,0.016,0.002,0.000002,0
449945,4,0.013,0.001,0.000001,0
449995,5,0.016,0.002,0.000002,0
450045,4,0.013,0.001,0.000001,0
450095,3,0.01,0.001,0.000001,0
450153,3,0.01,0.001,0.000001,0
450203,4,0.013,0.001,0.000001,0
450253,4,0.013,0.001,0.000001,0
450303,6,0.019,0.002,0.000002,0
450353,4,0.013,0.001,0.000001,0
450403,4,0.013,0.001,0.000001,0
450453,6,0.019,0.002,0.000002,0
450503,4,0.013,0.001,0.000001,0
450553,4,0.013,0.001,0.000001,0
450603,4,0.013,0.001,0.000001,0
450653,6,0.019,0.002,0.000002,0
450703,6,0.019,0.002,0.000002,0
450753,4,0.013,0.001,0.000001,0
450811,4,0.013,0.001,0.000001,0
450861,4,0.013,0.001,0.000001,0
450911,4,0.013,0.001,0.000001,0
450961,4,0.013,0.001,0.000001,0
451011,4,0.013,0.001,0.000001,0
451061,3,0.01,0.001,0.000001,0
451111,4,0.013,0.001,0.000001,0
451161,3,0.01,0.001,0.000001,0
