Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W,,About 40 seconds per interval (20 seconds to change intervals)
29387,4,0.013,0.001,0.000001,0,,
29432,5,0.016,0.002,0.000002,0,,
29477,2,0.006,0.001,0.000001,0,,
29522,6,0.019,0.002,0.000002,0,,
29567,3,0.01,0.001,0.000001,0,,
29620,5,0.016,0.002,0.000002,0,,
29665,4,0.013,0.001,0.000001,0,,
29710,3,0.01,0.001,0.000001,0,,
29755,1,0.003,0,0,0,,
29800,3,0.01,0.001,0.000001,0,,
29845,4,0.013,0.001,0.000001,0,,
29890,4,0.013,0.001,0.000001,0,,
29935,4,0.013,0.001,0.000001,0,,
29980,2,0.006,0.001,0.000001,0,,
30025,2,0.006,0.001,0.000001,0,,
30070,4,0.013,0.001,0.000001,0,,
30115,4,0.013,0.001,0.000001,0,,
30160,4,0.013,0.001,0.000001,0,,
30213,3,0.01,0.001,0.000001,0,,
30258,4,0.013,0.001,0.000001,0,,
30303,3,0.01,0.001,0.000001,0,,
30348,4,0.013,0.001,0.000001,0,,
30393,4,0.013,0.001,0.000001,0,,
30438,5,0.016,0.002,0.000002,0,,
30483,5,0.016,0.002,0.000002,0,,
30528,4,0.013,0.001,0.000001,0,,
30617,4,0.013,0.001,0.000001,0,,
30662,3,0.01,0.001,0.000001,0,,
30707,4,0.013,0.001,0.000001,0,,
30752,4,0.013,0.001,0.000001,0,,
30797,3,0.01,0.001,0.000001,0,,
30850,4,0.013,0.001,0.000001,0,,
30895,3,0.01,0.001,0.000001,0,,
30940,4,0.013,0.001,0.000001,0,,
30985,2,0.006,0.001,0.000001,0,,
31030,3,0.01,0.001,0.000001,0,,
31075,5,0.016,0.002,0.000002,0,,
31120,4,0.013,0.001,0.000001,0,,
31165,4,0.013,0.001,0.000001,0,,
31210,5,0.016,0.002,0.000002,0,,
31255,4,0.013,0.001,0.000001,0,,
31300,5,0.016,0.002,0.000002,0,,
31345,3,0.01,0.001,0.000001,0,,
31390,4,0.013,0.001,0.000001,0,,
31443,4,0.013,0.001,0.000001,0,,
31488,5,0.016,0.002,0.000002,0,,
31533,4,0.013,0.001,0.000001,0,,
31578,4,0.013,0.001,0.000001,0,,
31623,4,0.013,0.001,0.000001,0,,
31668,3,0.01,0.001,0.000001,0,,
31713,3,0.01,0.001,0.000001,0,,
31758,4,0.013,0.001,0.000001,0,,
31803,4,0.013,0.001,0.000001,0,,
31848,4,0.013,0.001,0.000001,0,,
31893,4,0.013,0.001,0.000001,0,,
31938,4,0.013,0.001,0.000001,0,,
31983,4,0.013,0.001,0.000001,0,,
32028,1,0.003,0,0,0,,
32081,4,0.013,0.001,0.000001,0,,
32126,3,0.01,0.001,0.000001,0,,
32171,1,0.003,0,0,0,,
32216,4,0.013,0.001,0.000001,0,,
32261,4,0.013,0.001,0.000001,0,,
32306,4,0.013,0.001,0.000001,0,,
32351,1,0.003,0,0,0,,
32396,4,0.013,0.001,0.000001,0,,
32441,4,0.013,0.001,0.000001,0,,
32486,4,0.013,0.001,0.000001,0,,
32531,4,0.013,0.001,0.000001,0,,
32576,4,0.013,0.001,0.000001,0,,
32621,2,0.006,0.001,0.000001,0,,
32674,4,0.013,0.001,0.000001,0,,
32719,4,0.013,0.001,0.000001,0,,
32764,1,0.003,0,0,0,,
32809,4,0.013,0.001,0.000001,0,,
32854,4,0.013,0.001,0.000001,0,,
32899,4,0.013,0.001,0.000001,0,,
32944,4,0.013,0.001,0.000001,0,,
32989,3,0.01,0.001,0.000001,0,,
33034,4,0.013,0.001,0.000001,0,,
33079,3,0.01,0.001,0.000001,0,,
33124,3,0.01,0.001,0.000001,0,,
33169,4,0.013,0.001,0.000001,0,,
33214,3,0.01,0.001,0.000001,0,,
33267,4,0.013,0.001,0.000001,0,,
33312,6,0.019,0.002,0.000002,0,,
33357,4,0.013,0.001,0.000001,0,,
33402,4,0.013,0.001,0.000001,0,,
33447,4,0.013,0.001,0.000001,0,,
33492,4,0.013,0.001,0.000001,0,,
33537,4,0.013,0.001,0.000001,0,,
33582,2,0.006,0.001,0.000001,0,,
33627,4,0.013,0.001,0.000001,0,,
33672,4,0.013,0.001,0.000001,0,,
33717,4,0.013,0.001,0.000001,0,,
33769,4,0.013,0.001,0.000001,0,,
33814,4,0.013,0.001,0.000001,0,,
33867,4,0.013,0.001,0.000001,0,,
33912,3,0.01,0.001,0.000001,0,,
33957,4,0.013,0.001,0.000001,0,,
34002,6,0.019,0.002,0.000002,0,,
34047,3,0.01,0.001,0.000001,0,,
34092,4,0.013,0.001,0.000001,0,,
34137,5,0.016,0.002,0.000002,0,,
34182,5,0.016,0.002,0.000002,0,,
34227,4,0.013,0.001,0.000001,0,,
34272,4,0.013,0.001,0.000001,0,,
34317,4,0.013,0.001,0.000001,0,,
34362,3,0.01,0.001,0.000001,0,,
34407,4,0.013,0.001,0.000001,0,,
34460,4,0.013,0.001,0.000001,0,,
34505,4,0.013,0.001,0.000001,0,,
34550,2,0.006,0.001,0.000001,0,,
34595,4,0.013,0.001,0.000001,0,,
34640,4,0.013,0.001,0.000001,0,,
34685,4,0.013,0.001,0.000001,0,,
34730,3,0.01,0.001,0.000001,0,,
34820,4,0.013,0.001,0.000001,0,,
34865,4,0.013,0.001,0.000001,0,,
34910,4,0.013,0.001,0.000001,0,,
34955,5,0.016,0.002,0.000002,0,,
35000,4,0.013,0.001,0.000001,0,,
35045,5,0.016,0.002,0.000002,0,,
35098,4,0.013,0.001,0.000001,0,,
35143,4,0.013,0.001,0.000001,0,,
35188,4,0.013,0.001,0.000001,0,,
35233,3,0.01,0.001,0.000001,0,,
35278,4,0.013,0.001,0.000001,0,,
35323,4,0.013,0.001,0.000001,0,,
35368,5,0.016,0.002,0.000002,0,,
35413,3,0.01,0.001,0.000001,0,,
35458,5,0.016,0.002,0.000002,0,,
35503,4,0.013,0.001,0.000001,0,,
35548,5,0.016,0.002,0.000002,0,,
35593,4,0.013,0.001,0.000001,0,,
35638,4,0.013,0.001,0.000001,0,,
35691,5,0.016,0.002,0.000002,0,,
35736,3,0.01,0.001,0.000001,0,,
35781,3,0.01,0.001,0.000001,0,,
35826,5,0.016,0.002,0.000002,0,,
35871,5,0.016,0.002,0.000002,0,,
35916,4,0.013,0.001,0.000001,0,,
35961,4,0.013,0.001,0.000001,0,,
36006,4,0.013,0.001,0.000001,0,,
36051,4,0.013,0.001,0.000001,0,,
36096,3,0.01,0.001,0.000001,0,,
36141,3,0.01,0.001,0.000001,0,,
36186,3,0.01,0.001,0.000001,0,,
36231,2,0.006,0.001,0.000001,0,,
36276,3,0.01,0.001,0.000001,0,,
36318,3,0.01,0.001,0.000001,0,,
36363,3,0.01,0.001,0.000001,0,,
36408,3,0.01,0.001,0.000001,0,,
36453,4,0.013,0.001,0.000001,0,,
36498,3,0.01,0.001,0.000001,0,,
36543,4,0.013,0.001,0.000001,0,,
36588,4,0.013,0.001,0.000001,0,,
36633,4,0.013,0.001,0.000001,0,,
36678,4,0.013,0.001,0.000001,0,,
36723,4,0.013,0.001,0.000001,0,,
36768,5,0.016,0.002,0.000002,0,,
36813,3,0.01,0.001,0.000001,0,,
36858,4,0.013,0.001,0.000001,0,,
36911,4,0.013,0.001,0.000001,0,,
36956,4,0.013,0.001,0.000001,0,,
37001,4,0.013,0.001,0.000001,0,,
37046,3,0.01,0.001,0.000001,0,,
37091,4,0.013,0.001,0.000001,0,,
37136,3,0.01,0.001,0.000001,0,,
37181,3,0.01,0.001,0.000001,0,,
37226,4,0.013,0.001,0.000001,0,,
37271,2,0.006,0.001,0.000001,0,,
37316,0,0,0,0,0,,
37361,5,0.016,0.002,0.000002,0,,
37406,2,0.006,0.001,0.000001,0,,
37451,4,0.013,0.001,0.000001,0,,
37504,4,0.013,0.001,0.000001,0,,
37549,3,0.01,0.001,0.000001,0,,
37594,3,0.01,0.001,0.000001,0,,
37639,4,0.013,0.001,0.000001,0,,
37684,2,0.006,0.001,0.000001,0,,
37729,2,0.006,0.001,0.000001,0,,
37774,4,0.013,0.001,0.000001,0,,
37819,2,0.006,0.001,0.000001,0,,
37864,4,0.013,0.001,0.000001,0,,
37909,4,0.013,0.001,0.000001,0,,
37954,0,0,0,0,0,,
37999,5,0.016,0.002,0.000002,0,,
38044,3,0.01,0.001,0.000001,0,,
38097,3,0.01,0.001,0.000001,0,,
38142,4,0.013,0.001,0.000001,0,,
38187,4,0.013,0.001,0.000001,0,,
38232,4,0.013,0.001,0.000001,0,,
38277,4,0.013,0.001,0.000001,0,,
38322,3,0.01,0.001,0.000001,0,,
38367,4,0.013,0.001,0.000001,0,,
38412,3,0.01,0.001,0.000001,0,,
38457,3,0.01,0.001,0.000001,0,,
38502,4,0.013,0.001,0.000001,0,,
38547,4,0.013,0.001,0.000001,0,,
38592,2,0.006,0.001,0.000001,0,,
38637,4,0.013,0.001,0.000001,0,,
38690,5,0.016,0.002,0.000002,0,,
38735,4,0.013,0.001,0.000001,0,,
38780,4,0.013,0.001,0.000001,0,,
38825,4,0.013,0.001,0.000001,0,,
38870,4,0.013,0.001,0.000001,0,,
38915,3,0.01,0.001,0.000001,0,,
39004,1,0.003,0,0,0,,
39049,4,0.013,0.001,0.000001,0,,
39094,4,0.013,0.001,0.000001,0,,
39139,5,0.016,0.002,0.000002,0,,
39184,2,0.006,0.001,0.000001,0,,
39229,2,0.006,0.001,0.000001,0,,
39274,4,0.013,0.001,0.000001,0,,
39346,4,0.013,0.001,0.000001,0,,
39403,4,0.013,0.001,0.000001,0,,
39453,4,0.013,0.001,0.000001,0,,
39503,4,0.013,0.001,0.000001,0,,
39553,4,0.013,0.001,0.000001,0,,
39603,4,0.013,0.001,0.000001,0,,
39653,3,0.01,0.001,0.000001,0,,
39703,2,0.006,0.001,0.000001,0,,
39753,6,0.019,0.002,0.000002,0,,
39803,3,0.01,0.001,0.000001,0,,
39853,2,0.006,0.001,0.000001,0,,
39903,3,0.01,0.001,0.000001,0,,
39953,4,0.013,0.001,0.000001,0,,
40011,3,0.01,0.001,0.000001,0,,
40061,3,0.01,0.001,0.000001,0,,
40111,3,0.01,0.001,0.000001,0,,
40161,4,0.013,0.001,0.000001,0,,
40211,4,0.013,0.001,0.000001,0,,
40261,4,0.013,0.001,0.000001,0,,
40311,3,0.01,0.001,0.000001,0,,
40361,1,0.003,0,0,0,,
40411,4,0.013,0.001,0.000001,0,,
40461,3,0.01,0.001,0.000001,0,,
40511,3,0.01,0.001,0.000001,0,,
40561,3,0.01,0.001,0.000001,0,,
40611,4,0.013,0.001,0.000001,0,,
40670,4,0.013,0.001,0.000001,0,,
40720,2,0.006,0.001,0.000001,0,,
40770,2,0.006,0.001,0.000001,0,,
40820,4,0.013,0.001,0.000001,0,,
40870,4,0.013,0.001,0.000001,0,,
40920,3,0.01,0.001,0.000001,0,,
40970,4,0.013,0.001,0.000001,0,,
41020,1,0.003,0,0,0,,
41070,5,0.016,0.002,0.000002,0,,
41120,4,0.013,0.001,0.000001,0,,
41170,4,0.013,0.001,0.000001,0,,
41220,3,0.01,0.001,0.000001,0,,
41270,4,0.013,0.001,0.000001,0,,
41320,2,0.006,0.001,0.000001,0,,
41378,5,0.016,0.002,0.000002,0,,
41428,3,0.01,0.001,0.000001,0,,
41478,3,0.01,0.001,0.000001,0,,
41528,5,0.016,0.002,0.000002,0,,
41578,4,0.013,0.001,0.000001,0,,
41628,3,0.01,0.001,0.000001,0,,
41678,4,0.013,0.001,0.000001,0,,
41728,4,0.013,0.001,0.000001,0,,
41778,2,0.006,0.001,0.000001,0,,
41828,1,0.003,0,0,0,,
41878,4,0.013,0.001,0.000001,0,,
41928,4,0.013,0.001,0.000001,0,,
41978,4,0.013,0.001,0.000001,0,,
42037,3,0.01,0.001,0.000001,0,,
42087,4,0.013,0.001,0.000001,0,,
42137,2,0.006,0.001,0.000001,0,,
42187,1,0.003,0,0,0,,
42237,4,0.013,0.001,0.000001,0,,
42287,5,0.016,0.002,0.000002,0,,
42337,3,0.01,0.001,0.000001,0,,
42387,3,0.01,0.001,0.000001,0,,
42437,4,0.013,0.001,0.000001,0,,
42487,4,0.013,0.001,0.000001,0,,
42537,4,0.013,0.001,0.000001,0,,
42587,4,0.013,0.001,0.000001,0,,
42637,4,0.013,0.001,0.000001,0,,
42696,3,0.01,0.001,0.000001,0,,
42746,3,0.01,0.001,0.000001,0,,
42796,0,0,0,0,0,,
42846,4,0.013,0.001,0.000001,0,,
42896,4,0.013,0.001,0.000001,0,,
42946,3,0.01,0.001,0.000001,0,,
42996,3,0.01,0.001,0.000001,0,,
43046,3,0.01,0.001,0.000001,0,,
43096,5,0.016,0.002,0.000002,0,,
43146,1,0.003,0,0,0,,
43196,4,0.013,0.001,0.000001,0,,
43246,4,0.013,0.001,0.000001,0,,
43296,4,0.013,0.001,0.000001,0,,
43355,5,0.016,0.002,0.000002,0,,
43405,4,0.013,0.001,0.000001,0,,
43455,4,0.013,0.001,0.000001,0,,
43505,4,0.013,0.001,0.000001,0,,
43555,4,0.013,0.001,0.000001,0,,
43649,3,0.01,0.001,0.000001,0,,
43699,4,0.013,0.001,0.000001,0,,
43749,4,0.013,0.001,0.000001,0,,
43799,4,0.013,0.001,0.000001,0,,
43849,4,0.013,0.001,0.000001,0,,
43899,4,0.013,0.001,0.000001,0,,
43949,3,0.01,0.001,0.000001,0,,
43999,4,0.013,0.001,0.000001,0,,
44057,3,0.01,0.001,0.000001,0,,
44107,4,0.013,0.001,0.000001,0,,
44157,4,0.013,0.001,0.000001,0,,
44207,4,0.013,0.001,0.000001,0,,
44257,3,0.01,0.001,0.000001,0,,
44307,2,0.006,0.001,0.000001,0,,
44357,4,0.013,0.001,0.000001,0,,
44407,3,0.01,0.001,0.000001,0,,
44457,4,0.013,0.001,0.000001,0,,
44507,3,0.01,0.001,0.000001,0,,
44557,4,0.013,0.001,0.000001,0,,
44607,4,0.013,0.001,0.000001,0,,
44657,2,0.006,0.001,0.000001,0,,
44715,6,0.019,0.002,0.000002,0,,
44765,2,0.006,0.001,0.000001,0,,
44815,3,0.01,0.001,0.000001,0,,
44865,4,0.013,0.001,0.000001,0,,
44915,3,0.01,0.001,0.000001,0,,
44965,3,0.01,0.001,0.000001,0,,
45015,4,0.013,0.001,0.000001,0,,
45065,3,0.01,0.001,0.000001,0,,
45115,4,0.013,0.001,0.000001,0,,
45165,4,0.013,0.001,0.000001,0,,
45215,4,0.013,0.001,0.000001,0,,
45265,3,0.01,0.001,0.000001,0,,
45315,3,0.01,0.001,0.000001,0,,
45373,5,0.016,0.002,0.000002,0,,
45423,4,0.013,0.001,0.000001,0,,
45473,4,0.013,0.001,0.000001,0,,
45523,4,0.013,0.001,0.000001,0,,
45580,3,0.01,0.001,0.000001,0,,
45630,6,0.019,0.002,0.000002,0,,
45680,4,0.013,0.001,0.000001,0,,
45730,4,0.013,0.001,0.000001,0,,
45780,4,0.013,0.001,0.000001,0,,
45830,4,0.013,0.001,0.000001,0,,
45880,2,0.006,0.001,0.000001,0,,
45930,4,0.013,0.001,0.000001,0,,
45980,5,0.016,0.002,0.000002,0,,
46038,4,0.013,0.001,0.000001,0,,
46088,4,0.013,0.001,0.000001,0,,
46138,4,0.013,0.001,0.000001,0,,
46188,4,0.013,0.001,0.000001,0,,
46238,2,0.006,0.001,0.000001,0,,
46288,4,0.013,0.001,0.000001,0,,
46338,4,0.013,0.001,0.000001,0,,
46388,5,0.016,0.002,0.000002,0,,
46438,4,0.013,0.001,0.000001,0,,
46488,2,0.006,0.001,0.000001,0,,
46538,5,0.016,0.002,0.000002,0,,
46588,5,0.016,0.002,0.000002,0,,
46638,4,0.013,0.001,0.000001,0,,
46688,3,0.01,0.001,0.000001,0,,
46746,2,0.006,0.001,0.000001,0,,
46796,4,0.013,0.001,0.000001,0,,
46846,4,0.013,0.001,0.000001,0,,
46896,3,0.01,0.001,0.000001,0,,
46946,2,0.006,0.001,0.000001,0,,
46996,4,0.013,0.001,0.000001,0,,
47046,3,0.01,0.001,0.000001,0,,
47096,3,0.01,0.001,0.000001,0,,
47146,4,0.013,0.001,0.000001,0,,
47196,4,0.013,0.001,0.000001,0,,
47246,3,0.01,0.001,0.000001,0,,
47296,4,0.013,0.001,0.000001,0,,
47346,4,0.013,0.001,0.000001,0,,
47404,3,0.01,0.001,0.000001,0,,
47454,4,0.013,0.001,0.000001,0,,
47504,4,0.013,0.001,0.000001,0,,
47554,3,0.01,0.001,0.000001,0,,
47604,4,0.013,0.001,0.000001,0,,
47654,4,0.013,0.001,0.000001,0,,
47704,3,0.01,0.001,0.000001,0,,
47754,3,0.01,0.001,0.000001,0,,
47804,3,0.01,0.001,0.000001,0,,
47854,3,0.01,0.001,0.000001,0,,
47904,3,0.01,0.001,0.000001,0,,
47954,4,0.013,0.001,0.000001,0,,
48004,1,0.003,0,0,0,,
48062,4,0.013,0.001,0.000001,0,,
48112,4,0.013,0.001,0.000001,0,,
48162,4,0.013,0.001,0.000001,0,,
48212,2,0.006,0.001,0.000001,0,,
48307,3,0.01,0.001,0.000001,0,,
48357,4,0.013,0.001,0.000001,0,,
48407,2,0.006,0.001,0.000001,0,,
48457,4,0.013,0.001,0.000001,0,,
48507,4,0.013,0.001,0.000001,0,,
48557,4,0.013,0.001,0.000001,0,,
48607,2,0.006,0.001,0.000001,0,,
48657,3,0.01,0.001,0.000001,0,,
48707,4,0.013,0.001,0.000001,0,,
48766,4,0.013,0.001,0.000001,0,,
48816,4,0.013,0.001,0.000001,0,,
48866,2,0.006,0.001,0.000001,0,,
48916,4,0.013,0.001,0.000001,0,,
48966,4,0.013,0.001,0.000001,0,,
49016,4,0.013,0.001,0.000001,0,,
49066,5,0.016,0.002,0.000002,0,,
49116,5,0.016,0.002,0.000002,0,,
49166,4,0.013,0.001,0.000001,0,,
49216,4,0.013,0.001,0.000001,0,,
49266,3,0.01,0.001,0.000001,0,,
49316,4,0.013,0.001,0.000001,0,,
49366,4,0.013,0.001,0.000001,0,,
49424,4,0.013,0.001,0.000001,0,,
49474,2,0.006,0.001,0.000001,0,,
49524,3,0.01,0.001,0.000001,0,,
49574,3,0.01,0.001,0.000001,0,,
49624,3,0.01,0.001,0.000001,0,,
49674,4,0.013,0.001,0.000001,0,,
49724,1,0.003,0,0,0,,
49774,2,0.006,0.001,0.000001,0,,
49824,3,0.01,0.001,0.000001,0,,
49874,4,0.013,0.001,0.000001,0,,
49924,4,0.013,0.001,0.000001,0,,
49974,6,0.019,0.002,0.000002,0,,
50024,4,0.013,0.001,0.000001,0,,
50082,4,0.013,0.001,0.000001,0,,
50132,4,0.013,0.001,0.000001,0,,
50182,4,0.013,0.001,0.000001,0,,
50232,4,0.013,0.001,0.000001,0,,
50282,5,0.016,0.002,0.000002,0,,
50332,5,0.016,0.002,0.000002,0,,
50382,4,0.013,0.001,0.000001,0,,
50432,5,0.016,0.002,0.000002,0,,
50482,4,0.013,0.001,0.000001,0,,
50532,4,0.013,0.001,0.000001,0,,
50582,3,0.01,0.001,0.000001,0,,
50632,4,0.013,0.001,0.000001,0,,
50682,4,0.013,0.001,0.000001,0,,
50740,4,0.013,0.001,0.000001,0,,
50790,4,0.013,0.001,0.000001,0,,
50840,5,0.016,0.002,0.000002,0,,
50890,4,0.013,0.001,0.000001,0,,
50940,3,0.01,0.001,0.000001,0,,
50990,3,0.01,0.001,0.000001,0,,
51040,5,0.016,0.002,0.000002,0,,
51090,6,0.019,0.002,0.000002,0,,
51140,5,0.016,0.002,0.000002,0,,
51190,3,0.01,0.001,0.000001,0,,
51240,3,0.01,0.001,0.000001,0,,
51290,3,0.01,0.001,0.000001,0,,
51340,2,0.006,0.001,0.000001,0,,
51398,3,0.01,0.001,0.000001,0,,
51448,2,0.006,0.001,0.000001,0,,
51498,3,0.01,0.001,0.000001,0,,
51548,4,0.013,0.001,0.000001,0,,
51598,3,0.01,0.001,0.000001,0,,
51648,4,0.013,0.001,0.000001,0,,
51698,3,0.01,0.001,0.000001,0,,
51755,3,0.01,0.001,0.000001,0,,
51805,3,0.01,0.001,0.000001,0,,
51855,4,0.013,0.001,0.000001,0,,
51905,2,0.006,0.001,0.000001,0,,
51955,4,0.013,0.001,0.000001,0,,
52005,3,0.01,0.001,0.000001,0,,
52055,2,0.006,0.001,0.000001,0,,
52113,4,0.013,0.001,0.000001,0,,
52163,4,0.013,0.001,0.000001,0,,
52213,3,0.01,0.001,0.000001,0,,
52263,5,0.016,0.002,0.000002,0,,
52313,4,0.013,0.001,0.000001,0,,
52363,3,0.01,0.001,0.000001,0,,
52413,4,0.013,0.001,0.000001,0,,
52463,4,0.013,0.001,0.000001,0,,
52513,3,0.01,0.001,0.000001,0,,
52563,4,0.013,0.001,0.000001,0,,
52613,3,0.01,0.001,0.000001,0,,
52663,3,0.01,0.001,0.000001,0,,
52713,4,0.013,0.001,0.000001,0,,
52771,5,0.016,0.002,0.000002,0,,
52821,4,0.013,0.001,0.000001,0,,
52871,3,0.01,0.001,0.000001,0,,
52966,4,0.013,0.001,0.000001,0,,
53016,4,0.013,0.001,0.000001,0,,
53066,4,0.013,0.001,0.000001,0,,
53116,2,0.006,0.001,0.000001,0,,
53166,2,0.006,0.001,0.000001,0,,
53216,4,0.013,0.001,0.000001,0,,
53266,3,0.01,0.001,0.000001,0,,
53316,4,0.013,0.001,0.000001,0,,
53366,3,0.01,0.001,0.000001,0,,
53416,4,0.013,0.001,0.000001,0,,
53474,4,0.013,0.001,0.000001,0,,
53524,5,0.016,0.002,0.000002,0,,
53574,3,0.01,0.001,0.000001,0,,
53624,2,0.006,0.001,0.000001,0,,
53674,3,0.01,0.001,0.000001,0,,
53724,1,0.003,0,0,0,,
53774,4,0.013,0.001,0.000001,0,,
53824,3,0.01,0.001,0.000001,0,,
53874,4,0.013,0.001,0.000001,0,,
53924,4,0.013,0.001,0.000001,0,,
53974,3,0.01,0.001,0.000001,0,,
54024,4,0.013,0.001,0.000001,0,,
54074,4,0.013,0.001,0.000001,0,,
54132,2,0.006,0.001,0.000001,0,,
54182,4,0.013,0.001,0.000001,0,,
54232,3,0.01,0.001,0.000001,0,,
54282,4,0.013,0.001,0.000001,0,,
54332,2,0.006,0.001,0.000001,0,,
54382,4,0.013,0.001,0.000001,0,,
54432,2,0.006,0.001,0.000001,0,,
54482,4,0.013,0.001,0.000001,0,,
54532,5,0.016,0.002,0.000002,0,,
54582,2,0.006,0.001,0.000001,0,,
54632,3,0.01,0.001,0.000001,0,,
54682,3,0.01,0.001,0.000001,0,,
54732,3,0.01,0.001,0.000001,0,,
54790,1,0.003,0,0,0,,
54840,4,0.013,0.001,0.000001,0,,
54890,3,0.01,0.001,0.000001,0,,
54940,4,0.013,0.001,0.000001,0,,
54990,4,0.013,0.001,0.000001,0,,
55040,0,0,0,0,0,,
55090,3,0.01,0.001,0.000001,0,,
55140,3,0.01,0.001,0.000001,0,,
55190,4,0.013,0.001,0.000001,0,,
55240,4,0.013,0.001,0.000001,0,,
55290,4,0.013,0.001,0.000001,0,,
55340,5,0.016,0.002,0.000002,0,,
55390,3,0.01,0.001,0.000001,0,,
55448,4,0.013,0.001,0.000001,0,,
55498,4,0.013,0.001,0.000001,0,,
55548,3,0.01,0.001,0.000001,0,,
55598,4,0.013,0.001,0.000001,0,,
55648,4,0.013,0.001,0.000001,0,,
55698,4,0.013,0.001,0.000001,0,,
55748,4,0.013,0.001,0.000001,0,,
55798,4,0.013,0.001,0.000001,0,,
55848,4,0.013,0.001,0.000001,0,,
55898,2,0.006,0.001,0.000001,0,,
55948,3,0.01,0.001,0.000001,0,,
55998,3,0.01,0.001,0.000001,0,,
56048,4,0.013,0.001,0.000001,0,,
56106,4,0.013,0.001,0.000001,0,,
56156,2,0.006,0.001,0.000001,0,,
56206,3,0.01,0.001,0.000001,0,,
56256,4,0.013,0.001,0.000001,0,,
56306,5,0.016,0.002,0.000002,0,,
56356,1,0.003,0,0,0,,
56406,4,0.013,0.001,0.000001,0,,
56456,3,0.01,0.001,0.000001,0,,
56506,4,0.013,0.001,0.000001,0,,
56556,2,0.006,0.001,0.000001,0,,
56606,4,0.013,0.001,0.000001,0,,
56656,4,0.013,0.001,0.000001,0,,
56706,4,0.013,0.001,0.000001,0,,
56764,2,0.006,0.001,0.000001,0,,
56814,4,0.013,0.001,0.000001,0,,
56864,4,0.013,0.001,0.000001,0,,
56914,5,0.016,0.002,0.000002,0,,
56964,3,0.01,0.001,0.000001,0,,
57014,4,0.013,0.001,0.000001,0,,
57064,4,0.013,0.001,0.000001,0,,
57114,3,0.01,0.001,0.000001,0,,
57164,4,0.013,0.001,0.000001,0,,
57214,4,0.013,0.001,0.000001,0,,
57264,3,0.01,0.001,0.000001,0,,
57314,5,0.016,0.002,0.000002,0,,
57364,4,0.013,0.001,0.000001,0,,
57414,4,0.013,0.001,0.000001,0,,
57472,4,0.013,0.001,0.000001,0,,
57522,4,0.013,0.001,0.000001,0,,
57617,4,0.013,0.001,0.000001,0,,
57667,3,0.01,0.001,0.000001,0,,
57717,4,0.013,0.001,0.000001,0,,
57767,4,0.013,0.001,0.000001,0,,
57817,5,0.016,0.002,0.000002,0,,
57867,4,0.013,0.001,0.000001,0,,
57924,5,0.016,0.002,0.000002,0,,
57974,4,0.013,0.001,0.000001,0,,
58024,4,0.013,0.001,0.000001,0,,
58074,4,0.013,0.001,0.000001,0,,
58124,4,0.013,0.001,0.000001,0,,
58182,4,0.013,0.001,0.000001,0,,
58232,4,0.013,0.001,0.000001,0,,
58282,2,0.006,0.001,0.000001,0,,
58332,3,0.01,0.001,0.000001,0,,
58382,4,0.013,0.001,0.000001,0,,
58432,3,0.01,0.001,0.000001,0,,
58482,6,0.019,0.002,0.000002,0,,
58532,4,0.013,0.001,0.000001,0,,
58582,4,0.013,0.001,0.000001,0,,
58632,4,0.013,0.001,0.000001,0,,
58682,4,0.013,0.001,0.000001,0,,
58732,3,0.01,0.001,0.000001,0,,
58782,5,0.016,0.002,0.000002,0,,
58840,5,0.016,0.002,0.000002,0,,
58890,4,0.013,0.001,0.000001,0,,
58940,4,0.013,0.001,0.000001,0,,
58990,2,0.006,0.001,0.000001,0,,
59040,3,0.01,0.001,0.000001,0,,
59090,4,0.013,0.001,0.000001,0,,
59140,5,0.016,0.002,0.000002,0,,
59190,4,0.013,0.001,0.000001,0,,
59240,4,0.013,0.001,0.000001,0,,
59290,2,0.006,0.001,0.000001,0,,
59340,3,0.01,0.001,0.000001,0,,
59390,3,0.01,0.001,0.000001,0,,
59440,2,0.006,0.001,0.000001,0,,
59498,3,0.01,0.001,0.000001,0,,
59548,3,0.01,0.001,0.000001,0,,
59598,3,0.01,0.001,0.000001,0,,
59648,2,0.006,0.001,0.000001,0,,
59698,4,0.013,0.001,0.000001,0,,
59748,4,0.013,0.001,0.000001,0,,
59798,4,0.013,0.001,0.000001,0,,
59848,3,0.01,0.001,0.000001,0,,
59898,3,0.01,0.001,0.000001,0,,
59948,3,0.01,0.001,0.000001,0,,
59998,4,0.013,0.001,0.000001,0,,
60048,4,0.013,0.001,0.000001,0,,
60098,4,0.013,0.001,0.000001,0,,
60155,4,0.013,0.001,0.000001,0,,
60205,4,0.013,0.001,0.000001,0,,
60255,5,0.016,0.002,0.000002,0,,
60305,4,0.013,0.001,0.000001,0,,
60355,3,0.01,0.001,0.000001,0,,
60405,4,0.013,0.001,0.000001,0,,
60455,4,0.013,0.001,0.000001,0,,
60505,5,0.016,0.002,0.000002,0,,
60555,4,0.013,0.001,0.000001,0,,
60605,4,0.013,0.001,0.000001,0,,
60655,4,0.013,0.001,0.000001,0,,
60705,4,0.013,0.001,0.000001,0,,
60755,6,0.019,0.002,0.000002,0,,
60813,5,0.016,0.002,0.000002,0,,
60863,4,0.013,0.001,0.000001,0,,
60913,4,0.013,0.001,0.000001,0,,
